Flight_date,Plot_ID,R_mean,R_median,R_count,R_std,G_mean,G_median,G_count,G_std,B_mean,B_median,B_count,B_std,BCC_mean,BCC_median,BCC_count,BCC_std,BdivG_mean,BdivG_median,BdivG_count,BdivG_std,BI_mean,BI_median,BI_count,BI_std,BIM_mean,BIM_median,BIM_count,BIM_std,CI_mean,CI_median,CI_count,CI_std,CIVE_mean,CIVE_median,CIVE_count,CIVE_std,COM1_mean,COM1_median,COM1_count,COM1_std,COM2_mean,COM2_median,COM2_count,COM2_std,ExG_mean,ExG_median,ExG_count,ExG_std,ExG2_mean,ExG2_median,ExG2_count,ExG2_std,ExGR_mean,ExGR_median,ExGR_count,ExGR_std,EXR_mean,EXR_median,EXR_count,EXR_std,GCC_mean,GCC_median,GCC_count,GCC_std,GdivB_mean,GdivB_median,GdivB_count,GdivB_std,GdivR_mean,GdivR_median,GdivR_count,GdivR_std,GLI_mean,GLI_median,GLI_count,GLI_std,GmnB_mean,GmnB_median,GmnB_count,GmnB_std,GmnR_mean,GmnR_median,GmnR_count,GmnR_std,HI_mean,HI_median,HI_count,HI_std,HUE_mean,HUE_median,HUE_count,HUE_std,I_mean,I_median,I_count,I_std,IF_mean,IF_median,IF_count,IF_std,MExG_mean,MExG_median,MExG_count,MExG_std,MGVRI_mean,MGVRI_median,MGVRI_count,MGVRI_std,MRCCbyAlper_mean,MRCCbyAlper_median,MRCCbyAlper_count,MRCCbyAlper_std,MSRGR_mean,MSRGR_median,MSRGR_count,MSRGR_std,MyIndexi_mean,MyIndexi_median,MyIndexi_count,MyIndexi_std,NDI_mean,NDI_median,NDI_count,NDI_std,NDRBI_mean,NDRBI_median,NDRBI_count,NDRBI_std,NGBDI_mean,NGBDI_median,NGBDI_count,NGBDI_std,NGRDI_mean,NGRDI_median,NGRDI_count,NGRDI_std,RCC_mean,RCC_median,RCC_count,RCC_std,RdiB_mean,RdiB_median,RdiB_count,RdiB_std,RGBVI_mean,RGBVI_median,RGBVI_count,RGBVI_std,RI_mean,RI_median,RI_count,RI_std,RmnB_mean,RmnB_median,RmnB_count,RmnB_std,SI_mean,SI_median,SI_count,SI_std,TGI_mean,TGI_median,TGI_count,TGI_std,TNDGR_mean,TNDGR_median,TNDGR_count,TNDGR_std,VARI_mean,VARI_median,VARI_count,VARI_std,VEG_mean,VEG_median,VEG_count,VEG_std
09_11_2020_RGB_Pix4D.tif,20011013,176.89769,178,66528,33.816715,153.31776,152,66528,35.35492,112.38826,111,66528,29.662638,0.25159863,0.25148514,66528,0.01266372,0.72766846,0.72820514,66528,0.03522865,150.00093,149.75758,66528,32.67428,17.067186,17.14643,66528,1.9443027,0.37326264,0.37662336,66528,0.053376403,15.728112,16.272455,66528,2.9092538,-42.91124,-43.069054,66528,7.7717557,13.808151,13.627444,66528,1.710281,17.349567,16,66528,8.510652,0.037259016,0.037328094,66528,0.012505583,-76.98947,-78,66528,7.2321277,94.339005,96.8,66528,12.447611,0.34575304,0.34577602,66528,0.004168527,1.377526,1.3732394,66528,0.06781293,0.85999084,0.85561496,66528,0.037339486,0.027657855,0.027737226,66528,0.009206207,40.929504,41,66528,7.3126583,-23.579937,-24,66528,3.2217782,2.196627,2.2272727,66528,0.2870827,1.5676793,1.5678546,66528,0.000683558,14.511598,14.459017,66528,3.2293174,2.196627,2.2272727,66528,0.2870827,2.156697,0.51849365,66528,6.0823617,-0.15034516,-0.15468308,66528,0.04233691,12906.657,12846.815,66528,4327.035,0.9271388,0.9249946,66528,0.02011182,0.43732148,0.44025156,66528,0.07968905,118.30957,118.040344,66528,2.7579432,0.23077728,0.232,66528,0.04034402,0.25408316,0.25468165,66528,0.05098889,-0.07570655,-0.077809796,66528,0.02154643,0.40264833,0.4033413,66528,0.014370709,1.6072575,1.6041666,66528,0.13822263,0.08343937,0.08315773,66528,0.017294105,0.07570655,0.077809796,66528,0.02154643,64.50944,65,66528,7.4349494,1,1,66528,0,161.87555,159.22,66528,42.61974,0.65116817,0.6497616,66528,0.016534856,-0.113281004,-0.11682243,66528,0.029325748,1.0005473,0.9994619,66528,0.020393934
09_17_2020_RGB_Pix4D.tif,20011013,175.06854,179,67255,37.184536,158.49574,162,67255,40.029137,123.62968,126,67255,36.52044,0.26620468,0.270073,67255,0.020308575,0.76941955,0.7801047,67255,0.05752564,154.02745,157.34146,67255,37.41478,17.301184,17.64464,67255,2.3377311,0.30893204,0.2962963,67255,0.082482085,15.050063,15.07546,67255,2.9961529,-33.95495,-33.811756,67255,10.390181,13.830585,13.896498,67255,1.6926805,18.293257,18,67255,8.553466,0.037860077,0.03990025,67255,0.018784992,-68.306984,-68.600006,67255,9.210634,86.60021,88.59999,67255,12.69171,0.34595338,0.3466334,67255,0.006261664,1.30887,1.2818792,67255,0.13189282,0.89506584,0.9020619,67255,0.05393002,0.028062986,0.02962963,67255,0.014161059,34.866062,35,67255,6.511936,-16.572805,-17,67255,4.4486136,2.0141866,1.972973,67255,0.47895858,1.5590844,1.5664091,67255,0.13640785,14.989967,15.311476,67255,3.7156186,2.0141866,1.972973,67255,0.47895858,6.8121953,6.473007,67255,7.1018085,-0.11169693,-0.10270872,67255,0.061907314,12199.43,12329.81,67255,4280.826,0.9456119,0.9497694,67255,0.029732978,0.35279918,0.32903227,67255,0.13515444,120.79466,121.40921,67255,4.154687,0.18575965,0.17391305,67255,0.06351864,0.2020295,0.18461539,67255,0.09140791,-0.0562917,-0.051490515,67255,0.03245849,0.38784197,0.38381743,67255,0.02278352,1.4774472,1.4210526,67255,0.31252843,0.07600637,0.07468155,67255,0.02613149,0.0562917,0.051490515,67255,0.03245849,51.438866,52,67255,7.157456,1,1,67255,0,175.52348,178.78,67255,50.701275,0.6656213,0.6697085,67251,0.026253663,-0.08644821,-0.08181818,67255,0.042501554,1.0087147,1.0115737,67255,0.027414387
08_14_2020_RGB_Pix4D.tif,20011014,115.48199,114,65321,24.488981,135.658,137,65321,22.814133,34.231762,31,65321,17.840284,0.11596621,0.11262798,65321,0.030141968,0.24631713,0.23308271,65321,0.08569773,104.99446,104.67888,65321,20.639486,13.717968,13.735599,65321,1.4370811,0.71201134,0.72131145,65321,0.082019314,-27.124407,-29.280542,65321,7.9581103,191.88281,202.8953,65321,37.393623,31.337656,32.237576,65321,3.629419,121.60227,127,65321,20.388699,0.43790486,0.44966444,65321,0.07942803,95.585495,103.599976,65321,26.270899,26.016771,23.399994,65321,13.8997,0.47930157,0.48322147,65321,0.026476009,4.435508,4.290323,65321,1.430037,1.1852673,1.1935484,65321,0.07370328,0.2951306,0.30316743,65321,0.049802408,101.42625,104,65321,16.639193,20.176023,22,65321,6.843025,0.60376143,0.57894737,65321,0.13962132,-1.5093726,-1.567606,65321,0.40584195,9.356451,9.278688,65321,2.010465,0.60376143,0.57894737,65321,0.13962132,58.46825,61.305992,65321,9.953251,0.16582473,0.1751073,65321,0.061945133,5646.9663,5291.2285,65321,2491.7961,1.088163,1.0924964,65321,0.0341835,0.600786,0.6035503,65321,0.06480836,138.71577,139.29411,65321,4.0394335,0.5584428,0.5641026,65321,0.08946677,0.48631793,0.48979592,65321,0.070951454,0.083717026,0.0882353,65321,0.03155807,0.40473217,0.4041451,65321,0.01285653,3.7181787,3.5882354,65321,1.0944498,0.6580811,0.67420673,65321,0.10307744,-0.083717026,-0.0882353,65321,0.03155807,81.25023,82,65321,15.221048,1,1,65321,0,114.23996,113.79,65321,23.401768,0.7637282,0.76696503,65321,0.02088726,0.09557079,0.10091743,65321,0.035283666,1.819453,1.8253549,65321,0.2267614
08_21_2020_RGB_Pix4D.tif,20011014,167.44965,167,58028,34.773888,168.19792,169,58028,34.921696,49.68088,47,57997,27.295038,0.120676644,0.12267658,57997,0.045978498,0.28120795,0.278481,57997,0.12276558,140.53267,139.50986,57997,30.249918,15.910426,15.937377,57997,1.9483067,0.7191163,0.7191781,57997,0.11864456,-24.661781,-26.907549,57997,10.370741,149.31528,157.71315,57997,48.485245,31.633518,32.643536,57997,4.7348633,119.301254,125,57997,26.592348,0.32188913,0.32,57997,0.08842865,53.05166,57.599976,57997,34.024967,66.231575,65.8,58028,18.200157,0.44062966,0.44,57997,0.029476216,5.0555773,3.590909,57997,6.4186435,1.006173,1.0093458,58028,0.0680174,0.22227384,0.22222222,57997,0.0568447,118.55499,123,57997,20.79432,0.7482767,2,58028,10.067303,1.0061097,0.9716312,57997,0.20331499,-0.18111254,-1.538361,57997,1.5209486,12.636274,12.491803,57997,3.042917,1.0061097,0.9716312,57997,0.20331499,48.802097,51.485992,57997,14.129359,0.003859392,0.009302124,58028,0.06792342,12678.849,12188.911,57997,4775.342,1.0025039,1.004662,58028,0.03404263,0.71732646,0.7121212,57997,0.12618627,128.24608,128.59535,58028,4.3648443,0.574845,0.56149733,57997,0.14610349,0.5729462,0.5572139,57997,0.14845575,0.001922563,0.004651163,58028,0.034100343,0.43869364,0.43636364,57997,0.025452748,5.0048575,3.5609756,57997,6.226448,0.57482827,0.56807387,57997,0.15595233,-0.001922563,-0.004651163,58028,0.034100343,117.80873,121,57997,18.98251,1,1,57997,0,137.19473,135.38,57997,38.434242,0.708049,0.71038806,58028,0.024271267,0.001722234,0.005649718,57997,0.039484665,1.6241286,1.5362183,57997,0.38863534
08_27_2020_RGB_Pix4D.tif,20011014,184.95903,188,66387,38.611237,160.30821,160,66387,41.916576,88.40339,86,66387,30.183708,0.20013972,0.20399113,66387,0.029356236,0.5459831,0.55778897,66387,0.093202375,150.54596,150.81557,66387,36.010876,16.866179,16.990192,66387,2.1554058,0.5315506,0.5254237,66387,0.08823814,4.3797355,5.862459,66387,9.742864,1.3603668,-8.791608,66387,39.04234,19.25812,18.817547,66387,4.700527,47.253994,44,66387,25.707132,0.10599364,0.0977131,66387,0.04957264,-51.380447,-57,66387,24.791632,98.63443,101.79999,66387,14.503796,0.36866456,0.36590436,66387,0.016524212,1.9047302,1.7927928,66387,0.48262003,0.8573081,0.85531914,66387,0.05752145,0.07702267,0.07153729,66387,0.034830526,71.904816,72,66387,20.987707,-24.65082,-26,66387,7.4783683,1.7789252,1.7714286,66387,0.3592883,1.5643257,1.5683618,66387,0.08417073,14.218708,14.196721,66387,3.5385964,1.7789252,1.7714286,66387,0.3592883,11.311718,8.762995,66387,13.612043,-0.15426958,-0.1550206,66387,0.0653596,15152.136,15310.304,66387,5422.2646,0.9253876,0.92483467,66387,0.03107808,0.6257459,0.61445785,66387,0.12750468,118.03386,118.01835,66387,4.273317,0.36708575,0.35632184,66387,0.08535099,0.41043106,0.3956044,66387,0.10759197,-0.07786046,-0.07798165,66387,0.033385288,0.43119574,0.42897728,66387,0.02326173,2.2332487,2.107143,66387,0.58738476,0.22635551,0.20898162,66387,0.0905488,0.07786046,0.07798165,66387,0.033385288,96.55563,99,66387,18.219856,1,1,66387,0,149.17253,145.85,66387,46.39694,0.6492107,0.6496294,66387,0.02578931,-0.103697225,-0.10508475,66387,0.042780023,1.1070905,1.0891268,66387,0.09120626
09_03_2020_RGB_Pix4D.tif,20011014,150.0358,153,66621,54.86837,126.798355,127,66621,56.456196,86.566345,84,66618,45.444923,0.22651991,0.23390558,66618,0.037407674,0.6564966,0.6756757,66618,0.10580579,124.307014,124.74173,66618,51.609653,15.160693,15.577762,66618,3.525309,0.45888224,0.4424103,66618,0.12802987,15.445895,16.478954,66618,5.8710656,-32.80775,-34.70673,66618,18.165438,13.549674,13.243862,66618,3.2890778,16.999805,15,66618,16.714039,0.034839872,0.040499642,66618,0.04467604,-66.25447,-66.80002,66618,14.457912,83.25176,86.8,66621,21.499163,0.34494662,0.34683323,66618,0.014892014,1.5825379,1.48,66618,0.4379092,0.81411356,0.83076924,66621,0.094557926,0.0255345,0.030070275,66618,0.033411834,40.237473,41,66618,15.6484995,-23.237448,-24,66621,6.0494366,2.3976312,2.2777777,66618,0.7804962,1.5636611,1.5673523,66618,0.07016116,11.915136,11.934426,66618,5.102641,2.3976312,2.2777777,66618,0.7804962,0.46760708,-1.663002,66618,10.34989,-0.20618166,-0.18330766,66621,0.11347478,10388.032,9815.872,66618,6172.774,0.90063447,0.9114654,66621,0.054508395,0.5918067,0.53333336,66618,0.26039043,114.47559,116.16807,66621,7.8747187,0.30742687,0.28403518,66618,0.11737574,0.36838195,0.31924883,66618,0.1984724,-0.10565942,-0.09243698,66621,0.06152124,0.42853343,0.41887906,66618,0.043733653,2.0226886,1.7934334,66618,0.98860085,0.110687345,0.10495259,66618,0.0684732,0.10565942,0.09243698,66621,0.06152124,63.475143,65,66618,16.839962,1,1,66618,0,128.01843,125.71001,66618,66.263954,0.6257994,0.6384595,66605,0.053192377,-0.14536068,-0.13333334,66618,0.07260411,1.0010219,1.0044324,66618,0.06259153
09_11_2020_RGB_Pix4D.tif,20011014,171.51292,174,66539,34.472904,148.35352,149,66539,35.144245,110.273796,110,66539,29.505787,0.25404352,0.25485438,66539,0.012472877,0.73785806,0.7421384,66539,0.035718232,145.65506,146.73445,66539,32.831196,16.814621,16.990192,66539,2.0071442,0.3657409,0.36601308,66539,0.051880203,16.565355,17.279448,66539,2.6717348,-44.36376,-44.878033,66539,8.956389,13.326153,13.059783,66539,1.6021081,14.920333,13,66539,7.879572,0.03294172,0.032258064,66539,0.012253493,-76.84424,-78.600006,66539,9.178897,91.76456,95.19998,66539,13.602439,0.3443139,0.34408602,66539,0.004084497,1.3585968,1.3474576,66539,0.06892536,0.85842144,0.85310733,66539,0.035122007,0.024477057,0.024,66539,0.00902822,38.079727,39,66539,7.2640467,-23.159395,-24,66539,3.1144996,2.261354,2.3157895,66539,0.27979213,1.56744,1.5677693,66539,0.001046513,14.102959,14.196721,66539,3.238601,2.261354,2.3157895,66539,0.27979213,1.3095709,-0.69501495,66539,5.4919834,-0.15205471,-0.15754665,66539,0.039867606,12150.893,12236.016,66539,4237.456,0.92631686,0.9236381,66539,0.018935094,0.42901704,0.42941177,66539,0.076902226,118.199585,117.85366,66539,2.5987082,0.2250379,0.224,66539,0.039169706,0.24779719,0.24615385,66539,0.04938662,-0.07656576,-0.07926829,66539,0.02030241,0.40164256,0.40208876,66539,0.013740228,1.5875573,1.5773196,66539,0.1348232,0.07568466,0.074841216,66539,0.018157458,0.07656576,0.07926829,66539,0.02030241,61.239124,62,66539,7.9275036,1,1,66539,0,157.55238,156.51001,66539,42.05176,0.6505312,0.64863837,66539,0.015602314,-0.115422525,-0.12041885,66539,0.027662557,0.99479854,0.99197644,66539,0.019695675
09_17_2020_RGB_Pix4D.tif,20011014,174.45296,180,67253,38.549507,158.30081,163,67253,40.628098,125.08154,128,67252,36.310303,0.26924986,0.2725322,67252,0.019131515,0.781135,0.7888889,67252,0.05238749,154.09756,158.90668,67252,38.10604,17.29348,17.738846,67252,2.4823728,0.29805967,0.28720677,67252,0.07906678,15.494822,15.419455,67252,2.8471806,-35.296745,-35.11841,67252,10.102845,13.59822,13.752155,67252,1.6696558,17.069351,18,67252,8.284329,0.033871904,0.03777336,67252,0.023767656,-68.86496,-69.400024,67252,9.89322,85.93334,88.79999,67253,13.96411,0.34462395,0.34592447,67252,0.007922552,1.2874933,1.2676057,67252,0.11997196,0.8959415,0.9041916,67253,0.058181334,0.02508371,0.028064992,67252,0.018154772,33.22154,34,67252,6.6523237,-16.152157,-17,67253,4.0582647,inf,2,67252,nan,1.5624708,1.5663568,67252,0.08922976,15.011145,15.4754095,67252,3.7740412,inf,2,67252,nan,6.6596656,6.423992,67252,6.7300787,-0.110883296,-0.100374825,67253,0.06776723,12102.849,12441.082,67252,4225.9517,0.9459782,0.9508899,67253,0.032659587,0.3412515,0.31736526,67252,0.14077377,120.833565,121.559746,67253,4.626384,0.17795376,0.16768327,67252,0.06129171,0.19388808,0.17747441,67252,0.0935908,-0.055987872,-0.050314464,67253,0.036143623,0.38612616,0.3821138,67252,0.023520814,1.4530393,1.4029315,67252,0.31720528,0.06846554,0.070680484,67252,0.029116943,0.055987872,0.050314464,67253,0.036143623,49.37373,51,67252,7.267467,1,1,67252,0,176.57181,181.51001,67252,50.644737,0.66570526,0.670586,67245,0.030185115,-0.08667496,-0.08040201,67252,0.047539167,1.0040419,1.0088233,67252,0.033900067
08_14_2020_RGB_Pix4D.tif,20011015,118.426735,117,65336,20.128883,140.28566,140,65336,18.073946,34.92355,33,65336,11.771158,0.116321415,0.115264796,65336,0.021466518,0.24423738,0.23913044,65336,0.05541865,108.01068,107.08641,65336,16.289959,13.944589,13.904435,65336,1.14268,0.7108653,0.71428573,65336,0.05591698,-29.312464,-29.78155,65336,4.3334517,201.4336,204.2728,65336,20.540003,32.331394,32.551716,65336,2.0416698,127.22104,128,65336,11.270284,0.44166508,0.44590163,65336,0.060883183,101.709274,104.19998,65336,15.364912,25.51176,23.800003,65336,11.437729,0.48055503,0.4819672,65336,0.020294396,4.3207116,4.181818,65336,1.1528109,1.1928583,1.1953125,65336,0.060032167,0.29779953,0.30088496,65336,0.037287306,105.362114,106,65336,10.012632,21.858929,23,65336,4.9707985,0.58161515,0.5714286,65336,0.10112313,-1.5589926,-1.5677267,65336,0.15404621,9.627409,9.508197,65336,1.5939058,0.58161515,0.5714286,65336,0.10112313,61.490044,62.196003,65336,5.818924,0.1728865,0.17653859,65336,0.049411237,5828.7725,5490.5234,65336,2101.2136,1.0918313,1.0933034,65336,0.02761692,0.5962581,0.5967742,65336,0.04160966,139.16898,139.3879,65336,3.2320817,0.5543261,0.5555556,65336,0.067002006,0.48107594,0.48120302,65336,0.049381483,0.087257676,0.08896797,65336,0.025250636,0.40312356,0.4030303,65336,0.009476591,3.604284,3.5,65336,0.85480905,0.6605619,0.66722375,65336,0.073915936,-0.087257676,-0.08896797,65336,0.025250636,83.50318,84,65336,11.086209,1,1,65336,0,118.19648,117.19,65336,17.806446,0.76614815,0.76744246,65336,0.016576229,0.100091994,0.10227273,65336,0.027665744,1.815739,1.810229,65336,0.18768986
08_21_2020_RGB_Pix4D.tif,20011015,170.41339,169,58047,37.088093,173.9393,174,58047,36.146553,52.887684,48,58023,30.3876,0.12317521,0.125,58023,0.045461476,0.28518322,0.2826087,58023,0.12022146,144.42012,142.8589,58023,32.382927,16.141218,16.145174,58023,2.082185,0.7104078,0.71022725,58023,0.1178685,-26.774538,-28.224543,58023,9.290817,159.4178,162.78313,58023,46.315235,32.552597,33.310387,58023,4.152306,124.608604,129,58023,23.557552,0.3302685,0.32307693,58023,0.09150441,59.951225,60.799988,58023,33.947556,64.63943,65.2,58047,19.759077,0.44342282,0.44102564,58023,0.03050147,4.880843,3.5384614,58023,5.8583794,1.024774,1.016529,58047,0.07101911,0.22758116,0.2241993,58023,0.05814139,121.08574,124,58023,17.41999,3.5259187,3,58047,10.097933,0.95360005,0.953125,58023,0.18041892,-0.36886403,-1.5539657,58023,1.4811183,13.026613,12.819673,58023,3.3014681,0.95360005,0.953125,58023,0.18041892,52.42809,54.13299,58023,13.123526,0.021973293,0.01639234,58047,0.06845403,12999.508,12445.229,58023,5058.3853,1.0117081,1.0082306,58047,0.034936517,0.6953258,0.6875,58023,0.12023651,129.41197,129.04918,58047,4.4024825,0.5639783,0.5506608,58023,0.144389,0.55319643,0.5377778,58023,0.14147957,0.011030987,0.008196721,58047,0.0343944,0.433402,0.43028846,58023,0.024192225,4.7219825,3.4509804,58023,5.458178,0.5749194,0.56710356,58023,0.15254763,-0.011030987,-0.008196721,58047,0.0343944,117.56288,119,58023,15.995079,1,1,58023,0,143.9902,141.2,58023,41.557354,0.71445876,0.7128792,58047,0.024076954,0.012245005,0.009615385,58023,0.038871802,1.6325136,1.5399227,58023,0.38974148
08_27_2020_RGB_Pix4D.tif,20011015,200.6359,206,66419,35.329224,179.5838,183,66419,41.210007,99.012436,98,66419,34.196854,0.20130315,0.20454545,66419,0.031378858,0.5398552,0.54950494,66419,0.09430794,166.00412,169.03255,66419,35.366127,17.751797,18.018509,66419,2.088476,0.51954144,0.51627904,66419,0.09973047,-0.25478137,0.42845535,66419,9.0201025,18.612312,13.261759,66419,37.58707,21.500147,21.311232,66419,4.2543793,59.51925,58,66419,23.542824,0.12363991,0.1167002,66419,0.042379275,-41.787235,-45.600006,66419,24.10888,101.306465,103,66419,11.132221,0.37454662,0.3722334,66419,0.014126427,1.9267842,1.8198198,66419,0.4897976,0.88618106,0.8913044,66419,0.059836626,0.08964469,0.08504399,66419,0.029671125,80.57136,79,66419,17.572369,-21.052109,-22,66419,8.629933,1.5773536,1.5476191,66419,0.31681085,1.5568637,1.5682133,66419,0.13313739,15.712529,15.967213,66419,3.5543165,1.5773536,1.5476191,66419,0.31681085,18.479736,17.967,66419,13.828425,-0.121933356,-0.11456413,66419,0.066955775,17291.873,17836.697,66419,4899.981,0.9408285,0.9440892,66419,0.031982537,0.5938845,0.58208954,66419,0.14334323,120.13788,120.64368,66419,4.3574033,0.35724142,0.34796238,66419,0.0941409,0.3923114,0.37699682,66419,0.118860826,-0.061422817,-0.057471264,66419,0.034042213,0.42415017,0.42156863,66419,0.026445052,2.1954474,2.0673077,66419,0.63042754,0.2478036,0.23142259,66419,0.082134716,0.061422817,0.057471264,66419,0.034042213,101.62347,102,66419,14.569257,1,1,66419,0,169.65439,171.02,66419,49.970047,0.66174227,0.6652283,66419,0.025966851,-0.081126735,-0.07751938,66419,0.042720027,1.1350834,1.1194885,66419,0.07865078
09_03_2020_RGB_Pix4D.tif,20011015,161.55109,163,66620,54.894054,137.74716,135,66620,58.219105,95.14423,90,66620,48.7641,0.22922966,0.23514852,66620,0.036901914,0.66175073,0.6779661,66620,0.1025358,134.7274,132.65556,66620,53.077984,15.84193,16.062378,66620,3.4633608,0.44747865,0.43693694,66620,0.13081907,14.949061,15.657454,66620,5.625408,-34.87162,-36.071133,66620,16.955418,13.964665,13.8131485,66620,3.1421323,18.79901,17,66620,15.996941,0.038383413,0.044444446,66620,0.036311265,-69.62535,-69.400024,66620,13.203868,88.42434,92,66620,20.100622,0.3461278,0.34814814,66620,0.012103756,1.5633066,1.475,66620,0.40524644,0.82404965,0.8333333,66620,0.092729405,0.028270826,0.032967035,66620,0.027045202,42.60293,44,66620,13.753311,-23.803917,-25,66620,7.1883206,2.28989,2.2244897,66620,0.65953887,1.5632129,1.5675592,66620,0.080606245,12.93254,12.688524,66620,5.2740746,2.28989,2.2244897,66620,0.65953887,1.4359024,-1.1090069,66620,11.330919,-0.19460653,-0.18032786,66620,0.10990995,11755.237,11129.654,66620,6457.55,0.9062537,0.91287094,66620,0.05247769,0.5693353,0.5248227,66620,0.24644938,115.27376,116.36363,66620,7.4845667,0.29795942,0.2795389,66620,0.11649285,0.35308564,0.31304348,66620,0.18511778,-0.09942373,-0.09090909,66620,0.058473177,0.42464256,0.4175,66620,0.042479422,1.9673731,1.776,66620,0.8702686,0.11251586,0.107457645,66620,0.057960175,0.09942373,0.09090909,66620,0.058473177,66.406845,67,66620,15.024943,1,1,66620,0,140.39174,133.68,66620,70.44095,0.6310241,0.6396021,66617,0.049055908,-0.13713989,-0.13089006,66620,0.07020631,1.005664,1.011549,66620,0.05204761
09_11_2020_RGB_Pix4D.tif,20011015,177.31851,178,66533,37.435978,155.04932,152,66533,39.43291,116.59307,112,66533,34.552555,0.25654915,0.2554217,66533,0.014383568,0.74418217,0.7433155,66533,0.039683275,151.84198,149.70303,66533,36.78056,17.162249,17.165857,66533,2.1827822,0.3541121,0.3631579,66533,0.062133003,16.128262,16.420454,66533,2.753587,-43.696537,-43.66595,66533,7.992331,13.577234,13.504928,66533,1.6604164,16.187035,16,66533,8.160113,0.0341373,0.03517588,66533,0.011883711,-77.00959,-78.20001,66533,8.341656,93.19662,96,66533,13.501715,0.3447124,0.34505862,66533,0.003961236,1.3476384,1.3453237,66533,0.073091075,0.8661466,0.85795456,66533,0.041421324,0.025360495,0.02615193,66533,0.008766577,38.45624,39,66533,6.69144,-22.269205,-23,66533,3.728723,2.202415,2.2272727,66533,0.31479472,1.5674199,1.5676233,66533,0.000832267,14.72003,14.491803,66533,3.642357,2.202415,2.2272727,66533,0.31479472,2.6622124,0.6089897,66533,6.536195,-0.14352004,-0.15201665,66533,0.046700127,12898.902,12669.917,66533,4706.834,0.93040466,0.9262584,66533,0.022224061,0.41298825,0.424581,66533,0.09001369,118.75152,118.214066,66533,3.0375078,0.21687247,0.22186495,66533,0.045695115,0.23799773,0.2434457,66533,0.056744535,-0.072253734,-0.0764526,66533,0.02373053,0.3987384,0.40120968,66533,0.01611917,1.5626236,1.5702479,66533,0.15067665,0.07586415,0.07559579,66533,0.016354535,0.072253734,0.0764526,66533,0.02373053,60.725445,61,66533,7.125311,1,1,66533,0,166.34431,160.04001,66533,48.68268,0.65377176,0.6508052,66533,0.018131655,-0.10926284,-0.11574074,66533,0.032635964,0.99775887,0.9986632,66533,0.020357173
09_17_2020_RGB_Pix4D.tif,20011015,174.30205,179,67251,38.89157,157.39883,161,67251,41.51673,124.357216,126,67251,37.97896,0.2682378,0.27152318,67251,0.019869573,0.7789503,0.78723407,67251,0.055304736,153.55125,156.99893,67251,39.008358,17.262985,17.625738,67251,2.4552226,0.30298704,0.29220778,67251,0.08224189,15.881728,15.924448,67251,2.84151,-37.46353,-37.572765,67251,10.465979,13.444573,13.530516,67251,1.6375792,16.138407,16,67251,8.187871,0.032897767,0.03548387,67251,0.018964786,-70.48564,-71.20001,67251,9.938814,86.62402,89.19998,67251,13.517921,0.3442993,0.3451613,67251,0.006321596,1.2916974,1.2702702,67251,0.11668491,0.8917821,0.89830506,67251,0.055473875,0.024405122,0.026378896,67251,0.014236302,33.04162,34,67251,6.0504913,-16.903214,-18,67251,4.239217,2.0957057,2.0588236,67251,0.51816624,1.5601231,1.5665042,67251,0.121293984,14.952724,15.278688,67251,3.8709478,2.0957057,2.0588236,67251,0.51816624,5.87922,5.3209953,67251,6.995516,-0.11540364,-0.106836244,67251,0.06394754,12118.062,12303.798,67251,4415.1436,0.94384724,0.94778955,67251,0.030568741,0.3476045,0.32515338,67251,0.13213953,120.553024,121.14286,67251,4.272115,0.18156208,0.17110266,67251,0.06275596,0.19785452,0.18181819,67251,0.08710808,-0.058179483,-0.05357143,67251,0.0333759,0.38746297,0.38372093,67251,0.022854658,1.4627995,1.4128441,67251,0.26897317,0.06783071,0.06796208,67251,0.024912197,0.058179483,0.05357143,67251,0.0333759,49.94483,51,67251,6.4898057,1,1,67251,0,175.22752,178.35,67251,52.543144,0.6641544,0.6681531,67250,0.026951192,-0.089874074,-0.085427135,67251,0.04414693,1.0019704,1.0050284,67251,0.028671654
