Flight_date,Plot_ID,R_mean,R_median,R_count,R_std,G_mean,G_median,G_count,G_std,B_mean,B_median,B_count,B_std,BCC_mean,BCC_median,BCC_count,BCC_std,BdivG_mean,BdivG_median,BdivG_count,BdivG_std,BI_mean,BI_median,BI_count,BI_std,BIM_mean,BIM_median,BIM_count,BIM_std,CI_mean,CI_median,CI_count,CI_std,CIVE_mean,CIVE_median,CIVE_count,CIVE_std,COM1_mean,COM1_median,COM1_count,COM1_std,COM2_mean,COM2_median,COM2_count,COM2_std,ExG_mean,ExG_median,ExG_count,ExG_std,ExG2_mean,ExG2_median,ExG2_count,ExG2_std,ExGR_mean,ExGR_median,ExGR_count,ExGR_std,EXR_mean,EXR_median,EXR_count,EXR_std,GCC_mean,GCC_median,GCC_count,GCC_std,GdivB_mean,GdivB_median,GdivB_count,GdivB_std,GdivR_mean,GdivR_median,GdivR_count,GdivR_std,GLI_mean,GLI_median,GLI_count,GLI_std,GmnB_mean,GmnB_median,GmnB_count,GmnB_std,GmnR_mean,GmnR_median,GmnR_count,GmnR_std,HI_mean,HI_median,HI_count,HI_std,HUE_mean,HUE_median,HUE_count,HUE_std,I_mean,I_median,I_count,I_std,IF_mean,IF_median,IF_count,IF_std,MExG_mean,MExG_median,MExG_count,MExG_std,MGVRI_mean,MGVRI_median,MGVRI_count,MGVRI_std,MRCCbyAlper_mean,MRCCbyAlper_median,MRCCbyAlper_count,MRCCbyAlper_std,MSRGR_mean,MSRGR_median,MSRGR_count,MSRGR_std,MyIndexi_mean,MyIndexi_median,MyIndexi_count,MyIndexi_std,NDI_mean,NDI_median,NDI_count,NDI_std,NDRBI_mean,NDRBI_median,NDRBI_count,NDRBI_std,NGBDI_mean,NGBDI_median,NGBDI_count,NGBDI_std,NGRDI_mean,NGRDI_median,NGRDI_count,NGRDI_std,RCC_mean,RCC_median,RCC_count,RCC_std,RdiB_mean,RdiB_median,RdiB_count,RdiB_std,RGBVI_mean,RGBVI_median,RGBVI_count,RGBVI_std,RI_mean,RI_median,RI_count,RI_std,RmnB_mean,RmnB_median,RmnB_count,RmnB_std,SI_mean,SI_median,SI_count,SI_std,TGI_mean,TGI_median,TGI_count,TGI_std,TNDGR_mean,TNDGR_median,TNDGR_count,TNDGR_std,VARI_mean,VARI_median,VARI_count,VARI_std,VEG_mean,VEG_median,VEG_count,VEG_std
08_26_2021_SVREC_RGB_P1.tif,21022003,139.27629,140,100435,34.832,128.78847,129,100435,35.776524,108.38813,108,100435,35.991955,0.28336146,0.28411633,100435,0.02775691,0.8287508,0.8278146,100435,0.089102104,126.348145,126.867386,100435,34.782352,15.67405,15.874508,100435,2.3006032,0.23516208,0.23728813,100435,0.11994863,17.490288,17.580452,100435,2.0102496,-27.881287,-28.094318,100435,11.766815,11.959241,11.887408,100435,1.2226541,9.912491,10,100435,5.893161,0.026877668,0.027027028,100435,0.015517946,-56.28588,-56.80002,100435,12.302749,66.19836,66.8,100435,14.581573,0.34229252,0.34234235,100435,0.005172649,1.2224573,1.208,100435,0.15371218,0.91781706,0.921875,100435,0.052748583,0.019979475,0.020134227,100435,0.01147669,20.400328,21,100435,9.321171,-10.487838,-11,100435,5.6805344,nan,2,100299,nan,1.4321496,1.5616758,100435,0.55092746,12.342718,12.393442,100435,3.4454658,nan,2,100299,nan,5.702076,5.7179947,100435,4.8482027,-0.086877376,-0.08116669,100435,0.058121514,7605.8555,7297.8726,100435,3435.1267,0.9576201,0.9601432,100435,0.027944421,0.2646417,0.25714287,100435,0.1518632,122.41113,122.796745,100435,3.7785013,0.13868208,0.13461539,100435,0.08050493,0.14919089,0.1407767,100435,0.09477137,-0.04366302,-0.040650405,100435,0.02951954,0.3743459,0.37248322,100435,0.025002778,1.3457001,1.3111111,100435,0.26539624,0.053148758,0.051456098,100435,0.033034462,0.04366302,0.040650405,100435,0.02951954,30.888166,33,100435,14.268009,1,1,99908,0,149.25853,149.25,100435,47.098087,0.6751564,0.6777533,100435,0.022379218,-0.06913383,-0.06735751,100435,0.04149342,1.0018104,1.0021448,100435,0.018190201
08_30_2021_SVREC_RGB_P1.tif,21022003,137.51636,141,111183,24.751793,130.80397,134,111183,23.507761,113.995125,117,111183,20.265495,0.29832578,0.29787233,111183,0.007261013,0.8722835,0.8705036,111183,0.02727258,127.83881,130.9211,111183,22.825245,15.897171,16.165808,111183,1.4686517,0.16989149,0.17261904,111183,0.032463696,17.238276,17.270456,111183,1.3476998,-23.279987,-24.20139,111183,8.99427,11.908035,11.884615,111183,0.84920454,10.096444,10,111183,4.006622,0.026251428,0.026578072,111183,0.008882045,-51.622505,-53,111183,9.643004,61.718933,63.199997,111183,11.327514,0.34208375,0.34219268,111183,0.002960681,1.1475307,1.1487603,111183,0.035673928,0.95148396,0.951049,111183,0.013371743,0.019545699,0.01980198,111183,0.006574781,16.808838,17,111183,5.03203,-6.7123933,-7,111183,2.1169033,nan,1.8,111183,nan,1.5331262,1.5564646,111183,0.21172476,12.534931,12.852459,111183,2.2368524,nan,1.8,111183,nan,8.057653,7.984997,111183,2.201386,-0.04978022,-0.050147645,111183,0.013956477,7026.5615,7127.273,111183,2385.3523,0.9754164,0.9752174,111183,0.006838262,0.17891192,0.18181819,111183,0.035724223,124.81165,124.78853,111183,0.89483297,0.09317335,0.094462544,111183,0.019284008,0.09583497,0.09704641,111183,0.02031078,-0.024908986,-0.025089607,111183,0.006990881,0.3595904,0.3599138,111183,0.005484555,1.206486,1.2086331,111183,0.046703897,0.043611802,0.04422499,111183,0.014302887,0.024908986,0.025089607,111183,0.006990881,23.52123,24,111183,6.5994086,1,1,111183,0,155.82924,159.46,111183,27.78795,0.6892499,0.6891374,111183,0.00506053,-0.043193996,-0.04368932,111183,0.011664271,1.007797,1.0077949,111183,0.010973888
07_14_2021_SVREC_RGB_P1.tif,21022004,77.68179,68,125223,45.78244,112.85045,115,125223,39.73166,73.862755,69,125223,38.05954,0.27173457,0.27636364,125223,0.029493514,0.62886435,0.6122449,125223,0.15433411,90.70863,87.11869,125223,39.430923,12.913901,12.961481,125223,3.0813117,0.011886615,0,125223,0.12234947,-10.039433,-15.813547,125223,15.590199,144.06372,179.82256,125223,91.168144,22.265825,24.430813,125223,6.1846046,74.15636,88,125223,37.35533,0.34694907,0.35684648,125223,0.21150431,78.25229,106,125223,69.91929,-4.0959444,-17.800003,125223,35.787846,0.44898304,0.45228216,125223,0.07050144,1.7074921,1.6333333,125223,0.5513458,1.7028472,1.6666666,125223,0.6282529,0.23299101,0.24571429,125223,0.13296051,38.987694,44,125223,15.338164,35.16866,44,125223,22.966341,#NAME?,-1,125223,nan,-1.1335497,-1.5672954,125223,1.0654128,8.668688,8.262295,125223,3.9449015,#NAME?,-1,125223,nan,50.775246,59.316,125223,24.983498,0.4106804,0.47058824,125223,0.25262836,2601.4355,1227.6041,125223,3442.8223,1.2866958,1.2909944,125223,0.21739645,0.024986781,0,125223,0.08788005,157.23138,160,125223,19.195742,0.009713633,0,125223,0.06118364,0.013083083,0,125223,0.050529122,0.22837025,0.25,125223,0.14996673,0.27928245,0.27169812,125223,0.047014415,1.0274931,1,125223,0.12822801,0.4239526,0.4640279,125223,0.2188483,-0.22837025,-0.25,125223,0.14996673,3.8190348,0,125223,11.401915,1,1,116343,0,133.51985,135.8,125223,48.653778,0.8486896,0.8660254,125223,0.08997823,0.35288653,0.40336135,125223,0.21793444,1.6945312,1.6507183,125223,0.5844525
07_19_2021_SVREC_RGB_P1.tif,21022004,71.28968,62,97652,31.075195,102.57968,99,97652,22.187305,66.52211,61,97652,24.262167,0.2730662,0.27245945,97652,0.019832637,0.6351066,0.6036036,97652,0.11863692,82.19139,76.45042,97652,24.565022,12.518802,12.165525,97652,1.8816469,0.046226118,0.037037037,97652,0.07963419,-7.3549075,-11.587547,97652,10.7375145,131.68533,158.6676,97652,64.876076,21.055387,22.602026,97652,4.165183,67.34757,77,97652,25.446339,0.31590804,0.3534884,97652,0.14248449,70.12169,91.399994,97652,50.329983,-2.7741284,-13.599998,97652,26.394747,0.438636,0.4511628,97652,0.047494825,1.6254208,1.6567165,97652,0.27778193,1.5557058,1.6233766,97652,0.31060776,0.21648037,0.24358974,97652,0.094196916,36.05757,40,97652,10.475765,31.289999,37,97652,15.874944,-0.62411165,-0.8947368,97652,0.76722723,-1.3173153,-1.5664492,97652,0.82957554,7.8816876,7.2786884,97652,2.4757988,-0.62411165,-0.8947368,97652,0.76722723,45.7471,51.440002,97652,16.597923,0.38270038,0.4498469,97652,0.1929894,1909.722,1059.5212,97652,2211.573,1.2405193,1.274118,97652,0.12968273,0.039215803,0.02255639,97652,0.066779785,154.19835,158.41585,97652,13.545183,0.0253866,0.018867925,97652,0.042415388,0.022815863,0.014354067,97652,0.038072042,0.20467457,0.23762377,97652,0.10582176,0.2882978,0.2783883,97652,0.03253168,1.0560788,1.0384616,97652,0.09165242,0.4058521,0.46030548,97652,0.16788064,-0.20467457,-0.23762377,97652,0.10582176,4.7675724,2,97652,8.717498,1,1,88950,0,120.676956,116.990005,97652,26.858915,0.83686984,0.85885024,97652,0.065752655,0.32164377,0.3773585,97652,0.16146593,1.5709933,1.6321976,97652,0.29433736
07_28_2021_SVREC_RGB_P1.tif,21022004,50.072853,43,105571,34.483875,86.28457,83,105609,37.18057,47.595284,43,105578,29.579044,0.24475913,0.25443786,105558,0.04297923,0.5134014,0.52307695,105578,0.15327018,64.567604,60.12487,105558,32.466812,10.67144,10.645813,105558,2.964318,0.003601458,0,105558,0.19888683,-10.803494,-12.3495455,105558,12.496698,157.54439,168.9013,105558,67.65588,22.285364,22.810598,105558,5.1719503,74.95157,78,105558,30.638647,0.5067524,0.4722222,105558,0.27075273,91.15842,100.399994,105558,50.315155,-16.206959,-22.4,105571,24.020584,0.5022508,0.49074075,105558,0.09025092,2.2719457,1.9117647,105578,1.5720693,2.2559655,1.95,105571,1.5605192,0.32813045,0.3167702,105558,0.1538303,38.70958,39,105578,13.951822,36.236095,39,105571,18.196556,#NAME?,-1,105558,nan,-1.389766,-1.5657182,105558,0.7011475,6.032793,5.5737705,105558,3.2283106,#NAME?,-1,105558,nan,49.857788,52.013496,105558,21.044937,0.5483142,0.5835502,105571,0.2477113,1126.2922,476.0898,105558,1937.9895,1.4561223,1.396424,105571,0.3683389,0.024735097,0,105558,0.11458539,169.39806,169.22034,105571,22.083195,0.011306037,0,105558,0.098352514,0.015017035,0,105558,0.0723853,0.32342225,0.3220339,105571,0.17252494,0.25299007,0.25157234,105558,0.058512498,1.0459583,1,105558,0.24812344,0.5644128,0.57746476,105558,0.20748931,-0.32342225,-0.3220339,105571,0.17252494,2.474791,0,105558,10.616691,1,1,96828,0,99.63331,95.47,105558,44.744026,0.90224504,0.90666085,105571,0.09683005,0.46940848,0.49367088,105558,0.22050108,2.2378783,1.9312236,105558,1.456662
08_02_2021_SVREC_RGB_P1.tif,21022004,61.867115,58,90860,25.10229,94.13009,97,90860,26.93535,51.464672,49,90860,20.84233,0.24390045,0.24401914,90860,0.022471838,0.5375031,0.52272725,90860,0.10317749,71.80219,71.24839,90860,23.523058,11.579709,11.661903,90860,2.0538363,0.16835126,0.16666667,90860,0.06434613,-10.454755,-13.646547,90860,10.000427,148.60995,165.22372,90860,52.837887,22.34809,23.680578,90860,4.2164893,74.9284,83,90860,24.67139,0.38612863,0.4009434,90860,0.13330442,82.44453,94.399994,90860,38.6488,-7.516133,-12.200005,90860,17.252602,0.46204287,0.46698114,90860,0.04443481,1.9274393,1.9130435,90860,0.37375298,1.5960339,1.6129032,90860,0.28524882,0.26153862,0.27331188,90860,0.08445934,42.66542,46,90860,12.427514,32.262978,36,90860,12.955627,-0.44697642,-0.5744681,90860,0.4673597,-1.4666489,-1.566825,90860,0.5253282,6.8020287,6.6885247,90860,2.3211458,-0.44697642,-0.5744681,90860,0.4673597,48.096127,53.13399,90860,15.905034,0.41213813,0.44466916,90860,0.15545513,1375.5283,981.8182,90860,1368.237,1.2582288,1.2700013,90860,0.11355135,0.11079645,0.10377359,90860,0.05140851,156.17792,158.02469,90860,11.249447,0.09328785,0.09090909,90860,0.039244827,0.0718235,0.068627454,90860,0.032098595,0.22014005,0.2345679,90860,0.08788631,0.29405665,0.28991598,90860,0.026558435,1.2101065,1.2,90860,0.1007225,0.48507538,0.5117986,90860,0.14080842,-0.22014005,-0.2345679,90860,0.08788631,10.402443,9,90860,5.9921017,1,1,90478,0,105.512535,107.59,90860,31.335443,0.8469273,0.8570694,90860,0.053424735,0.32050306,0.34513274,90860,0.12045791,1.6917765,1.7036028,90860,0.30258632
08_13_2021_SVREC_RGB_P1.tif,21022004,93.407486,90,79012,36.12748,119.348175,121,79012,38.768253,64.06118,62,79011,28.734894,0.22513738,0.22891566,79011,0.03506671,0.5248488,0.5231788,79011,0.12282511,95.3921,94.22668,79011,33.704655,13.33707,13.466006,79011,2.582376,0.3263738,0.3125,79011,0.11837268,-12.148158,-15.332544,79011,11.513012,140.39546,154.09227,79011,57.251488,23.789217,25.220224,79011,5.0623217,81.229004,89,79011,28.977678,0.31388798,0.3090909,79011,0.12979418,69.80633,78.399994,79011,41.134106,11.422298,9.199997,79012,20.055561,0.43796265,0.43636364,79011,0.043264724,2.039429,1.9113925,79011,0.71230835,1.3167176,1.2962962,79012,0.22855741,0.21579714,0.21518987,79011,0.08285573,55.288227,59,79011,17.79776,25.940693,29,79012,13.951639,0.12878567,0.03846154,79011,0.5012574,-1.3902812,-1.567263,79011,0.6793825,9.07604,8.918033,79011,3.3123698,0.12878567,0.03846154,79011,0.5012574,48.122692,52.804996,79011,17.991762,0.24902348,0.25383827,79012,0.14890888,3432.9414,2710.687,79011,2707.5632,1.1434537,1.13855,79012,0.096079595,0.2556287,0.23943663,79011,0.10630424,144.50853,144.51613,79012,10.255575,0.20146775,0.18518518,79011,0.09206291,0.17111705,0.15668203,79011,0.0809819,0.12897286,0.12903225,79012,0.08012167,0.3369,0.3359375,79011,0.028928172,1.5506638,1.4545455,79011,0.44482973,0.4243626,0.42949793,79011,0.14538527,-0.12897286,-0.12903225,79012,0.08012167,29.347445,27,79011,13.531997,1,1,78993,0,127.122246,128.17,79011,44.037743,0.79146206,0.79311556,79012,0.050602034,0.17964007,0.18300654,79011,0.10776635,1.5082737,1.476692,79011,0.28847224
08_18_2021_SVREC_RGB_P1.tif,21022004,166.04587,169,94658,44.580246,150.6334,153,94658,46.757526,90.7114,88,94658,37.95898,0.21589895,0.21939954,94658,0.038094893,0.58840364,0.5925926,94658,0.121539235,140.05537,141.30524,94658,41.865726,16.262072,16.532797,94658,2.671856,0.47025508,0.46464646,94658,0.124560915,4.7738795,4.7364616,94658,9.060778,13.0762825,8.560799,94658,39.43841,18.456562,18.679386,94658,4.331213,44.50954,45,94658,23.752829,0.10877274,0.10616143,94658,0.056372326,-37.32128,-40.400024,94658,27.665268,81.8308,83.59999,94658,19.265312,0.36959088,0.36872047,94658,0.018790774,1.7905275,1.6875,94658,0.48861018,0.89647627,0.9020619,94658,0.07656399,0.07887225,0.07756253,94658,0.039922543,59.922005,62,94658,19.392935,-15.412464,-16,94658,9.736376,1.6324105,1.5573771,94658,0.5131139,1.3653651,1.5663952,94658,0.7406217,13.35707,13.442623,94658,4.1466265,1.6324105,1.5573771,94658,0.5131139,15.103559,14.499996,94658,13.66326,-0.1115836,-0.10270872,94658,0.085560255,11984.376,11701.692,94658,5474.909,0.9459345,0.9497694,94658,0.04103808,0.5358213,0.5120482,94658,0.17973363,120.78696,121.40921,94658,5.6065044,0.31639695,0.3026316,94658,0.11127185,0.34692264,0.3220974,94658,0.14381309,-0.056351814,-0.051490515,94658,0.043800816,0.41451016,0.40936863,94658,0.032228228,2.0289211,1.8679246,94658,0.69943464,0.21435888,0.20592687,94658,0.10106417,0.056351814,0.051490515,94658,0.043800816,75.334465,79,94658,19.431133,1,1,94658,0,148.4664,148.22,94658,54.827763,0.66521084,0.6697085,94658,0.03380478,-0.07653447,-0.07239819,94658,0.05613247,1.1141523,1.104851,94658,0.09316749
08_23_2021_SVREC_RGB_P1.tif,21022004,153.24763,154,119496,29.058434,140.59955,141,119496,30.342947,117.007416,116,119496,30.526548,0.2821827,0.281106,119496,0.019321343,0.8250355,0.8196299,119496,0.061246917,137.90758,138.04106,119496,29.355768,16.449158,16.552946,119496,1.8243606,0.24462458,0.25179857,119496,0.08760921,17.391293,17.398455,119496,1.8480004,-33.668953,-33.252747,119496,10.39471,12.2835655,12.269499,119496,1.065955,10.944023,11,119496,5.2660036,0.026545111,0.027210884,119496,0.012018402,-63.00315,-62.80002,119496,10.413633,73.94716,74,119496,11.957302,0.34218168,0.34240362,119496,0.004006133,1.2187712,1.220063,119496,0.09100145,0.9129221,0.9133858,119496,0.042262483,0.019751005,0.02027027,119496,0.008904257,23.592129,25,119496,7.5447493,-12.648106,-13,119496,5.236894,nan,2.0625,119496,nan,1.4885248,1.5640546,119496,0.4421123,13.470642,13.4754095,119496,2.9078026,nan,2.0625,119496,nan,5.576391,5.515003,119496,4.754094,-0.0917151,-0.09034984,119496,0.04617499,9056.114,8845.864,119496,3151.409,0.9552108,0.9557122,119496,0.02223197,0.27275527,0.27586207,119496,0.10849597,122.10739,122.205765,119496,2.9869828,0.14217709,0.14403293,119496,0.056685966,0.1515398,0.15162455,119496,0.06459338,-0.04603606,-0.04526749,119496,0.023335805,0.3756356,0.37573963,119496,0.01808888,1.3419275,1.3365384,119496,0.15935853,0.051374886,0.052302714,119496,0.021520985,0.04603606,0.04526749,119496,0.023335805,36.240234,38,119496,11.872902,1,1,119434,0,161.56808,160.98001,119496,40.175068,0.6735418,0.6743386,119496,0.017477462,-0.07408671,-0.074285716,119496,0.03436972,0.9988867,1.0007075,119496,0.016749924
08_26_2021_SVREC_RGB_P1.tif,21022004,140.45247,141,100447,34.020206,130.79056,130,100447,35.45455,111.76667,109,100447,36.794556,0.28753018,0.2866521,100447,0.026033126,0.8422046,0.8372093,100447,0.08410094,128.42934,127.4271,100447,34.692978,15.820135,15.916449,100447,2.2501438,0.21716692,0.22695035,100447,0.11696192,17.686018,17.758451,100447,1.7805668,-28.43166,-28.771795,100447,11.399906,11.852959,11.784701,100447,1.0888684,9.361972,9,100447,5.215558,0.025217246,0.025229357,100447,0.013745897,-56.48095,-57.200012,100447,11.954123,65.842896,66.8,100447,13.877108,0.34173906,0.3417431,100447,0.004581965,1.1999998,1.1944444,100447,0.12940466,0.9249079,0.92517006,100447,0.050618313,0.0187597,0.01880342,100447,0.010176015,19.023884,20,100447,9.054673,-9.661911,-10,100447,5.8097515,nan,2,100381,nan,1.373252,1.5610021,100447,0.67419064,12.557695,12.459017,100447,3.436325,nan,2,100381,nan,6.138261,5.8829956,100447,4.816668,-0.07914693,-0.077621244,100447,0.054848965,7636.3877,7325.792,100447,3307.1584,0.9613563,0.9618576,100447,0.026493464,0.24232501,0.24528302,100447,0.14184767,122.913536,123.024734,100447,3.5432827,0.1267207,0.128,100447,0.07518269,0.13534568,0.13366337,100447,0.08506123,-0.039738107,-0.038869258,100447,0.027681895,0.37073073,0.37062937,100447,0.023223722,1.3085282,1.293578,100447,0.21679994,0.04856958,0.047524754,100447,0.028587444,0.039738107,0.038869258,100447,0.027681895,28.685795,31,100447,14.292604,1,1,100037,0,153.1331,150.47,100447,47.679157,0.6781127,0.67906606,100447,0.020618256,-0.0635875,-0.064935066,100447,0.040853202,1.0012894,1.0017891,100447,0.015603401
08_30_2021_SVREC_RGB_P1.tif,21022004,137.77292,142,111185,25.402374,130.5456,134,111185,23.879942,114.005775,117,111185,21.206207,0.29822293,0.29739776,111185,0.008099576,0.8734471,0.87096775,111185,0.029352225,127.851715,131.627,111185,23.43718,15.89227,16.206995,111185,1.5227065,0.17154045,0.1764706,111185,0.037364017,17.565062,17.545458,111185,1.3205391,-25.141441,-26.199024,111185,10.566782,11.778932,11.769242,111185,0.7845298,9.312479,9,111185,3.7439792,0.024538666,0.024590164,111185,0.009285105,-53.02404,-54.600006,111185,10.964087,62.3365,64.399994,111185,11.971848,0.34151283,0.34153005,111185,0.003095035,1.1461766,1.1481482,111185,0.03835095,0.9482277,0.9469697,111185,0.017210329,0.018275917,0.018329939,111185,0.006876302,16.539812,16,111185,5.040938,-7.2273326,-7,111185,2.6817627,#NAME?,1.8695652,111185,nan,1.5163484,1.5574317,111185,0.3020838,12.535223,12.918033,111185,2.2978709,#NAME?,1.8695652,111185,nan,7.5014696,7.515999,111185,2.1334565,-0.05325748,-0.054434326,111185,0.017942347,7077.421,7285.72,111185,2419.1228,0.9737304,0.97312367,111185,0.008796644,0.18149334,0.18644068,111185,0.04158405,124.58836,124.51362,111185,1.1505599,0.09427011,0.09677419,111185,0.02218731,0.097217925,0.099616855,111185,0.023514526,-0.026653416,-0.027237354,111185,0.008988749,0.3602642,0.36098656,111185,0.006619313,1.2094811,1.2142857,111185,0.05380231,0.041240916,0.041508615,111185,0.014894224,0.026653416,0.027237354,111185,0.008988749,23.767145,24,111185,7.154609,1,1,111167,0,155.47813,159.48,111185,28.576206,0.6879712,0.68757737,111185,0.006505015,-0.046111614,-0.0472973,111185,0.015043598,1.0050472,1.0049623,111185,0.012195232
07_14_2021_SVREC_RGB_P1.tif,21022005,72.607216,60,125225,44.303574,109.65113,109,125225,37.11046,66.63705,59,125224,36.502804,0.258352,0.2606383,125224,0.03345493,0.58172166,0.55172414,125224,0.16517103,86.06564,79.91871,125224,37.355984,12.54594,12.328828,125224,2.9207118,0.05553912,0.048543688,125224,0.10714425,-12.464991,-18.064049,125224,15.748003,157.45416,192.79823,125224,91.834694,23.268711,25.378624,125224,6.262571,80.05909,93,125224,37.75868,0.39473754,0.41708544,125224,0.22517738,88.060165,115.600006,125224,70.222626,-8.001028,-22,125225,35.459988,0.46491247,0.4723618,125224,0.07505912,1.8782333,1.8125,125224,0.6513925,1.7768561,1.7662338,125225,0.6210306,0.26228204,0.28327644,125224,0.1404705,43.014893,48,125224,16.173286,37.043915,45,125225,22.505772,nan,-0.8909091,125222,nan,-1.1838173,-1.5674164,125224,1.0106711,8.160549,7.47541,125224,3.758148,nan,-0.8909091,125222,nan,53.471375,61.553497,125224,24.693825,0.44226333,0.5145138,125225,0.25636154,2318.6975,964.22064,125224,3305.6494,1.3147825,1.3289973,125225,0.21955255,0.046752315,0.02631579,125224,0.07941735,159.75572,163.4554,125225,19.560219,0.031721056,0.024875622,125224,0.05765302,0.027627913,0.017316017,125224,0.04666215,0.24809146,0.2769953,125225,0.15281421,0.2767355,0.26771653,125224,0.046865426,1.0733347,1.0510204,125224,0.13433044,0.46960795,0.5251064,125224,0.2276711,-0.24809146,-0.2769953,125225,0.15281421,5.9707007,2,125224,10.509069,1,1,115232,0,127.31449,125.82,125224,45.134216,0.86008507,0.88147336,125225,0.091351196,0.36756653,0.42647058,125224,0.21410757,1.7999159,1.7767044,125224,0.61291313
07_19_2021_SVREC_RGB_P1.tif,21022005,68.519325,56,97651,31.467134,98.34208,94,97651,20.293756,60.263058,52,97651,24.775833,0.2596444,0.25531915,97651,0.024491165,0.59504265,0.5471698,97651,0.1348106,78.01196,70.18784,97651,24.193382,12.158391,11.604597,97651,1.8946872,0.10737047,0.10638298,97651,0.06910615,-7.549669,-11.695547,97651,10.621143,132.29112,159.66228,97651,65.10037,21.172073,22.702738,97651,4.0831313,67.901764,77,97651,25.049791,0.34438878,0.4,97651,0.1591771,70.31677,92.2,97651,50.708378,-2.4150167,-14.599998,97651,26.836117,0.44812965,0.46666667,97651,0.053059034,1.7575766,1.8275862,97651,0.34686193,1.5694075,1.6666666,97651,0.3275082,0.23399661,0.27272728,97651,0.10430085,38.079018,42,97651,10.618803,29.822746,35,97651,15.362541,-0.45785138,-0.7222222,97651,0.71437174,-1.3224111,-1.5661554,97651,0.81919813,7.446704,6.622951,97651,2.45984,-0.45785138,-0.7222222,97651,0.71437174,44.7948,50.246,97651,15.86434,0.38663042,0.47058824,97651,0.20189339,1830.9315,878.08,97651,2170.735,1.2453068,1.2909944,97651,0.13644785,0.0766128,0.06382979,97651,0.060878288,154.56783,160,97651,14.204654,0.05814113,0.056179777,97651,0.038664807,0.047184035,0.041666668,97651,0.034995582,0.20756105,0.25,97651,0.11097384,0.29222602,0.28104576,97651,0.032737147,1.1270708,1.1190476,97651,0.08806798,0.43434075,0.5087344,97651,0.18336374,-0.20756105,-0.25,97651,0.11097384,8.256269,6,97651,8.369069,1,1,94327,0,113.20105,107.92,97651,24.840887,0.8383474,0.8660254,97651,0.06880946,0.31152627,0.375,97651,0.1616451,1.6222497,1.7186782,97651,0.32823908
07_28_2021_SVREC_RGB_P1.tif,21022005,51.334305,46,105562,31.870358,88.19076,86,105605,35.679955,43.98625,40,105530,26.396341,0.22524315,0.23448277,105522,0.04607947,0.46591523,0.47368422,105530,0.15007916,64.91007,61.326992,105522,30.0084,10.712104,10.708252,105522,2.7643075,0.12573124,0.114583336,105522,0.1862522,-13.195163,-14.827047,105522,12.360091,167.72214,178.92549,105522,65.49316,23.397781,23.987694,105522,5.180737,81.14394,85,105522,30.483677,0.5318453,0.5,105522,0.27234825,97.49284,106.399994,105522,48.173214,-16.351048,-22.400002,105562,22.375744,0.5106151,0.5,105522,0.09078276,2.5870764,2.1111112,105530,2.065087,2.1878748,1.90625,105562,1.575508,0.34291998,0.33333334,105522,0.15300244,44.252186,45,105530,14.784176,36.88477,39,105562,17.738379,-0.6123793,-0.8,105522,0.6786669,-1.4104955,-1.5663111,105522,0.6573004,6.0192075,5.639344,105522,2.9828289,-0.6123793,-0.8,105522,0.6786669,52.28612,54.69099,105522,20.782192,0.5331563,0.56838775,105562,0.24488333,1121.4376,555.2032,105522,1628.7667,1.4345893,1.3806701,105562,0.3603171,0.08488279,0.055555556,105522,0.12524675,167.93141,167.91397,105562,21.610401,0.07791082,0.06077348,105522,0.11131034,0.057553526,0.038691856,105522,0.0836192,0.31196415,0.31182796,105562,0.16883124,0.2641418,0.26168224,105522,0.0588676,1.2109089,1.1294118,105522,0.40090278,0.58805114,0.60088694,105522,0.1997989,-0.31196415,-0.31182796,105562,0.16883124,7.3636494,4,105522,11.713799,1,1,98900,0,98.56828,94.95,105522,42.080402,0.89607686,0.901015,105560,0.095007084,0.43220183,0.45528457,105522,0.20799285,2.2805285,1.9645786,105522,1.553788
